116,0,0,admin_login,"2024-02-15 05:47:12",login,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,adminhtml_dashboard_index,,0.0.0.0
117,0,0,admin_login,"2024-02-15 10:05:45",login,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,adminhtml_dashboard_index,,0.0.0.0
118,0,0,admin_login,"2024-02-15 10:53:54",login,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,tiktok_attribute_index,,0.0.0.0
119,0,0,admin_login,"2024-02-15 11:43:53",login,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,adminhtml_noroute_index,,0.0.0.0
120,0,0,admin_login,"2024-02-15 12:10:35",login,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,adminhtml_noroute_index,,0.0.0.0
121,0,0,admin_login,"2024-02-16 06:17:04",login,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,adminhtml_auth_login,,0.0.0.0
122,0,0,admin_login,"2024-02-16 11:04:17",login,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,adminhtml_noroute_index,,0.0.0.0
123,0,0,admin_login,"2024-02-16 12:36:06",login,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,tiktok_policies_save,,0.0.0.0
124,0,0,catalog_products,"2024-02-16 12:40:22",save,"{""general"":""2043, 2047"",""additional"":{""ip_v6"":""::1""}}",success,admin,1,catalog_product_save,,0.0.0.0
125,0,0,catalog_products,"2024-02-16 12:42:02",view,"{""general"":""2043"",""additional"":{""ip_v6"":""::1""}}",success,admin,1,catalog_product_edit,,0.0.0.0
126,0,0,admin_login,"2024-02-19 06:12:06",login,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,adminhtml_noroute_index,,0.0.0.0
127,0,0,admin_login,"2024-02-20 07:52:50",login,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,adminhtml_dashboard_index,,0.0.0.0
128,0,0,admin_login,"2024-02-20 11:38:35",login,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,adminhtml_dashboard_index,,0.0.0.0
129,0,0,admin_login,"2024-02-26 13:56:59",login,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,tiktok_account_edit,,0.0.0.0
130,0,0,adminhtml_system_config,"2024-02-26 13:57:13",view,"{""general"":""developer_configuration"",""additional"":{""ip_v6"":""::1""}}",success,admin,1,adminhtml_system_config_index,,0.0.0.0
131,0,0,adminhtml_system_config,"2024-02-26 13:57:17",view,"{""general"":""webapi"",""additional"":{""ip_v6"":""::1""}}",success,admin,1,adminhtml_system_config_edit,,0.0.0.0
132,0,0,admin_login,"2024-02-27 05:25:20",login,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,adminhtml_noroute_index,,0.0.0.0
133,0,0,admin_login,"2024-02-27 11:20:28",login,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,adminhtml_auth_login,,0.0.0.0
134,0,0,admin_login,"2024-02-27 14:21:36",login,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,tiktok_account_index,,0.0.0.0
135,0,0,admin_login,"2024-02-28 05:45:40",login,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,adminhtml_dashboard_index,,0.0.0.0
136,0,0,admin_login,"2024-02-28 07:02:13",login,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,tiktok_policies_index,,0.0.0.0
137,0,0,admin_login,"2024-02-29 07:13:36",login,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,adminhtml_auth_login,,0.0.0.0
138,0,0,admin_login,"2024-02-29 10:19:54",login,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,adminhtml_dashboard_index,,0.0.0.0
139,0,0,admin_login,"2024-02-29 11:56:15",login,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,tiktok_policies_index,,0.0.0.0
140,0,0,admin_login,"2024-03-01 13:48:36",login,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,adminhtml_auth_login,,0.0.0.0
141,0,0,sales_orders,"2024-03-01 14:13:30",view,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,sales_order_index,,0.0.0.0
142,0,0,sales_orders,"2024-03-01 14:13:33",applyFilter,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,mui_bookmark_save_sales_order_grid,,0.0.0.0
143,0,0,sales_orders,"2024-03-01 14:13:34",applyFilter,"{""general"":null,""additional"":{""ip_v6"":""::1""}}",success,admin,1,mui_bookmark_save_sales_order_grid,,0.0.0.0
